image_name,x1,x2,y1,y2
JPEG_20160820_151247_1000407807073.png,224,429,81,453
1480512772485IMG_0161.png,65,529,76,363
JPEG_20161125_170052_1000699542590.png,0,640,180,322
1474278069595MS-8502483.png,61,640,0,353
JPEG_20160820_102720_1000143312152.png,213,428,74,441
1473661001175DeeplearnS11287.png,67,573,108,337
JPEG_20160620_150721_1000496890726.png,104,573,87,395
1481267580664DSC_0635.png,42,609,89,396
JPEG_20160513_152130_1000219663676.png,151,522,135,336
1479748425266SpringField16-11-201610609.png,22,594,127,321
JPEG_20161201_122848_1000171417394.png,145,437,131,320
JPEG_20160513_151503_1000587455826.png,176,503,119,321
1477037289948DSC_7798.png,66,588,57,440
1468667250519JPEG_20160712_161403_1000972059642.png,214,525,173,352
JPEG_20160707_154739_1000428183173.png,68,506,136,302
JPEG_20160701_201807_1000726415799.png,39,610,125,338
JPEG_20160820_125640_1000232982022.png,134,571,157,336
JPEG_20160530_162619_1000377221763.png,274,402,147,306
JPEG_20160530_164845_1000559369029.png,256,347,160,327
1468410580013DSC_0099.png,40,590,11,446
1471930253589DSC_0086.png,165,545,152,350
JPEG_20160629_171309_1000753723314.png,133,551,104,381
1481035871764IMG_20161206_195350.png,6,617,34,440
1472556702917DSC_2063.png,274,576,0,413
JPEG_20160711_154539_100029944286.png,108,542,96,403
1468492630699JPEG_20160707_162549_1000585952891.png,5,640,84,442
147742620501420161025_152742.png,18,556,13,318
1469428828576DSC_0023.png,127,584,84,409
1467737874727DSC_0345.png,65,555,137,301
1472282463293DSC_1511.png,195,320,278,400
JPEG_20160607_134710_1000201091640.png,108,492,87,356
147437371299611470032676107-Roadster-Grey-Melange-Printed-T-shirt-2561470032685752-2.png,0,640,107,351
147323567730462740_XXX_v2.png,9,631,8,480
1478609703787IMG_0677.png,196,463,21,452
1480577751504E-mazingshawls29-11-201619057.png,84,565,63,480
1473435095554DSC_4726.png,0,640,0,480
1480512638031IMG_0087.png,141,603,109,283
147437525542711469695607668-Roadster-Black-Sweater-9411469695607423-3.png,0,640,65,419
147444952332711472639685032-Roadster-Women-Navy-Blue-Printed-Regular-Top-9161472639684887-3.png,0,640,70,417
1467738785702DSC_0050.png,73,547,82,337
1472056041465DSC_0292.png,18,600,93,375
1473749012962IMG_1208.png,31,604,103,430
1469440193653DSC_0122.png,44,640,71,428
1480576930124E-mazingshawls29-11-201618926.png,231,565,59,424
1475152585109DSC00703.png,10,616,150,398
1474638861698DSC06869.png,192,441,32,439
147754029471520161026_135514.png,42,455,123,311
1476526839722Untitled22.png,144,442,43,420
JPEG_20160625_112438_1000590485974.png,122,542,178,323
JPEG_20161123_200003_1000885558995.png,72,559,46,346
1473317755429DeeplearnS11660.png,124,512,0,480
JPEG_20161124_145452_100017302321.png,195,461,69,357
JPEG_20160527_172505_1000353697765.png,135,466,155,460
1480331587041_R2A3310.png,127,495,88,394
1475152809466DSC00674.png,26,614,82,403
1477048939951DSC_8002.png,12,640,25,465
14716280754104.png,281,362,45,434
JPEG_20161130_155047_1000416126683.png,93,409,0,467
1472626687713DSC_2250.png,51,604,74,371
1468409003551DSC_0713.png,79,595,56,423
1-1.png,123,515,67,415
147437945874811470048243350-Roadster-Pack-of-2-Polo-T-shirts-6221470048243131-3.png,0,640,75,413
JPEG_20160628_133539_1000454650377.png,123,461,128,390
JPEG_20161116_144609_1000406978111.png,179,473,54,433
1473751198766IMG_0941.png,118,623,34,413
JPEG_20161028_151301_1000682087623.png,15,640,91,432
147436824366711473665736642-Roadster-Men-Black-Printed-Round-Neck-T-Shirt-9801473665736453-3.png,0,637,61,433
JPEG_20160701_154616_1000181318956.png,217,410,133,249
147394486449411472128307193-Tokyo-Talkies-Women-Blue--Shirt-Dress-5271472128307026-1.png,0,640,102,372
1481112737145DSC_0006forreplacingholder.png,0,640,64,480
JPEG_20161201_170935_1000602517011.png,140,510,21,469
JPEG_20160628_132822_1000356822979.png,109,472,116,386
1472282388088DSC_0814.png,94,595,85,421
1470209335487DSC_0362.png,218,419,147,358
1469601102311DSC_0278.png,214,492,175,344
1468884932193DSC_0375.png,30,575,78,382
1467809442663DSC_0099.png,272,547,103,339
1480578490008E-mazingshawls29-11-201619170.png,26,590,178,358
1467739735503DSC_0267.png,103,457,115,351
1476860554270DSC_6258.png,26,610,65,451
147185477762020160819_124036.png,27,640,117,353
JPEG_20160704_111648_1000269849544.png,164,529,152,336
1474094011064black-happily-ever-after-day-dress2.png,0,634,34,465
JPEG_20161126_122446_1000556398707.png,31,570,71,398
1480578074151E-mazingshawls29-11-201619109.png,20,579,62,358
JPEG_20161126_122108_1000890077648.png,142,569,98,290
1470120307451DSC_0013.png,108,519,87,409
1470749714926DSC_0017.png,1,640,1,480
1472046259407DSC_0469.png,162,472,79,417
1480601869005_R2A5715.png,236,429,60,446
14583339701033a.png,215,423,117,363
1476527486621DSC_46721.png,216,430,24,462
JPEG_20161114_164220_1000554338072.png,81,476,70,451
1478949118196eMazingShawls3888.png,0,537,101,480
147185468836320160819_115503.png,9,592,120,331
1474723010118DSC08022.png,261,426,22,461
JPEG_20161125_180130_1000158511298.png,274,555,79,384
1474714034266DSC07333.png,32,634,74,400
JPEG_20160715_140239_1000265718556.png,69,500,148,342
147754502791020161026_134821.png,112,538,141,331
1473405643569black-alayna-lace-bodycon-dress4.png,0,630,119,400
1471003388369IMG_0192.png,158,614,0,480
JPEG_20161125_163146_1000979605291.png,5,640,65,417
1480331799908_R2A3357.png,212,366,78,403
1471677384268DSC_0048.png,31,601,66,409
JPEG_20161120_163935_1000936105588.png,129,563,114,380
1467885908687DSC_0065.png,121,412,183,447
JPEG_20160702_115724_1000127907351.png,166,461,160,342
147443824133611471676684435-Roadster-Men-Black-Printed-Round-Neck-T-Shirt-4581471676684203-2.png,0,640,139,379
JPEG_20161125_184300_1000796032584.png,36,555,148,306
1472551513507DSC_1991.png,0,595,0,405
1473314846559DeeplearnS11750.png,57,640,0,432
1472628953268w_molokini_ii_blk_glry_05.png,232,410,202,401
JPEG_20161016_125607_1000838021235.png,6,589,140,447
1471941742874DSC_0182.png,135,498,148,442
1476875217725DSC_5740.png,11,622,32,473
1473409211000black-date-night-pleated-dress3.png,0,634,58,429
1472825454887DSC_3280.png,10,640,49,373
147742474390620161025_152056.png,24,502,148,376
1474285092308CP-527399.png,31,602,38,424
JPEG_20161123_132924_100037498837.png,70,545,155,354
JPEG_20160518_101721_1000796302046.png,219,551,132,394
JPEG_20160628_124420_1000224317213.png,89,557,88,418
1473409201282black-dangerous-curves-maxi-dress3.png,11,634,142,325
JPEG_20161124_154123_1000497167723.png,151,461,131,344
1476792834704DSC_6500.png,35,594,13,451
1476881024788Untitled1.png,89,543,62,393
1480512097818E-mazingshawls29-11-201617726.png,7,578,8,480
1480753777675DSC_2643.png,22,616,11,470
1471334961979DSC_0014.png,40,610,0,480
JPEG_20161125_145405_1000494730078.png,120,514,20,409
14797285156731.png,106,579,76,429
JPEG_20160704_161404_1000961281785.png,119,531,93,354
JPEG_20160607_131440_1000161109478.png,128,542,50,342
1474267980518grey-sparks-fly-cutout-midi-dress2.png,8,634,150,309
1480674961303DSC_3067.png,50,604,47,444
1480968708831IMG_3272.png,182,473,54,442
1468880153725DSC_0073.png,45,616,54,405
1474637696000DSC06469.png,64,573,0,290
1468828261216JPEG_20160709_160033_1000493179673.png,80,430,144,316
1471675555209DSC_0209.png,0,571,0,480
JPEG_20160620_150020_1000439636789.png,67,564,47,437
147444963544811473243462121-Mast--Harbour-Men-Navy-Blue-Colourblock-Regular-Brogues-3601473243461909-5.png,30,640,52,409
147444123332211472035959792-Roadster-Men-Black-Printed-Round-Neck-T-Shirt-2751472035959861-3.png,0,640,61,444
JPEG_20161028_134756_100091476207.png,47,640,98,480
1472825561984DSC_3459.png,53,602,62,354
JPEG_20160924_130344_1000455200678.png,100,468,76,432
147185835404720160819_120130.png,35,640,128,351
1480970806658IMG_3431.png,114,563,150,418
147185871643920160818_122716.png,2,640,1,480
1468390091826DSC_0605.png,73,606,146,327
JPEG_20160621_154542_1000437235134.png,173,557,133,352
1472036534498bp-t1z-tremor-graj05d-blackberrys-38-1000x1000-imaefqjyz4gz8bt2.png,0,640,122,449
JPEG_20160820_131916_1000358622838.png,234,480,131,434
JPEG_20161119_173143_1000247019342.png,155,462,205,297
JPEG_20161125_185232_1000292248634.png,19,569,161,306
1474271284046DSC_0333.png,255,451,181,368
1475056651308DSC02283.png,31,627,95,355
1473486764167DeeplearnS11894.png,52,585,174,336
1479748069222SpringField16-11-201610125.png,27,616,143,335
147185876890620160818_122917.png,23,587,0,309
1477137693352DSC_7067.png,45,587,34,446
1480963691947ShinFashionSarees20614.png,57,616,120,350
1478799882617Soie9thNov20160372.png,58,585,174,329
1473433764352DSC_4697.png,0,640,181,306
147754481091920161026_134654.png,44,570,66,464
JPEG_20161119_175429_1000786651380.png,75,487,62,424
1480964260852TotetecaModelShoot12452.png,18,594,154,342
JPEG_20160709_120758_1000163085294.png,124,487,162,372
1474723973153DSC08113.png,252,418,11,467
14797236568011.png,63,593,130,350
147771872610120161028_151421.png,53,570,124,396
JPEG_20160624_170146_1000883678395.png,33,541,112,331
1472031812292DSC_0081.png,59,539,0,368
1475318811186yellow-meadows-off-the-shoulder-dress3.png,0,640,85,399
1473315392571DeeplearnS11653.png,84,544,138,349
JPEG_20161125_165904_1000901779677.png,212,386,57,278
JPEG_20160706_165240_1000733594892.png,170,471,111,370
147444951289911472639685075-Roadster-Women-Navy-Blue-Printed-Regular-Top-9161472639684887-1.png,0,640,37,411
JPEG_20160926_211928_1000344118842.png,96,466,288,388
JPEG_20161126_183301_1000783129106.png,26,616,236,322
JPEG_20161125_181748_1000933539429.png,172,459,206,312
1478945224600eMazingShawls3592.png,27,609,29,342
1474724108044DSC08086.png,291,445,23,455
JPEG_20160608_144657_1000939445535.png,88,555,98,413
1472124679216DSC_0655.png,91,607,85,408
JPEG_20161102_111233_1000748290882.png,26,612,56,469
1479470991550soi15-11-201610031.png,59,549,189,350
147324038074650145_XXX_v1.png,31,613,122,354
JPEG_20160702_165050_1000284277071.png,102,616,74,354
1474272935963NEL793069.png,0,559,20,446
147185832217720160819_115827.png,0,563,97,438
1480330448242_R2A3281.png,280,537,101,410
1468668825558JPEG_20160712_113138_1000316937090.png,235,442,105,451
147185280834920160818_162711.png,0,640,54,474
1471943804093DSC_0203.png,193,542,102,406
1467979264580DSC_0549.png,14,609,9,460
JPEG_20161129_184002_1000618011920.png,0,640,0,480
1474028184026TOP893009.png,38,325,160,314
1474102754596black-side-swipe-bodycon-midi-dress3.png,0,640,133,318
JPEG_20160702_173223_1000351194628.png,176,537,154,304
1473662951340DeeplearnS11375.png,0,597,84,410
JPEG_20161120_154343_1000956564143.png,52,566,58,387
JPEG_20161118_174315_1000583410568.png,76,545,117,398
1472632387649DSC_2495.png,39,590,116,383
147772404448520161028_164331.png,0,605,84,406
1474288413522PS-4402172.png,226,582,50,359
JPEG_20161209_174930_1000927767773.png,170,480,195,304
14585059812514.png,221,416,102,377
147753704937720161026_121007.png,33,558,63,395
1474277981023MS-8502472.png,31,640,81,296
1474271528086DSC_0390.png,201,473,136,304
1474115203068blue-floral-in-your-palms-skater-dress.png,0,635,107,408
1467976293663DSC_0076.png,90,540,119,344
1480066348373IMG_0124.png,133,466,49,364
148053554088720161126_205256.png,208,431,11,474
JPEG_20161121_174427_1000352770164.png,52,550,47,480
1474711629487DSC07480.png,183,614,0,246
1476882648045Untitled1.png,214,580,0,473
148053600712920161126_210532.png,0,596,114,373
1470297920876DSC_0534.png,250,380,75,349
147444948044011472732440514-Roadster-Blue-Printed-Henley-Top-4071472732440326-4.png,0,640,148,327
1471331421650DSC_0012.png,193,463,29,406
JPEG_20160623_142550_1000691463860.png,192,528,86,408
JPEG_20160621_123255_1000728779858.png,276,459,35,407
147753634453720161026_113910.png,88,603,0,451
JPEG_20160530_151936_1000630057490.png,82,571,0,480
1473501846230IMG_20160910_150130.png,27,628,36,368
1472036820592236f128c4deda24bb4c61ec893c0a1f61.png,36,618,79,415
JPEG_20160625_140158_1000336954508.png,218,561,66,346
1475587173391DSC_2148.png,35,625,46,424
1468409810017DSC_0871.png,51,570,37,457
1466760871752DSC_0044.png,0,640,129,329
147772387773220161028_165849.png,155,529,23,276
147323547621860124_XXX_v2.png,30,605,23,459
JPEG_20161117_152714_1000392675190.png,52,608,168,398
JPEG_20161116_175342_100053597957.png,38,613,1,479
JPEG_20161118_134017_1000972651947.png,199,514,124,351
JPEG_20160630_170535_1000238152735.png,91,534,108,381
1467891958536DSC_0022.png,52,576,67,371
JPEG_20160608_150956_1000170416877.png,113,543,81,323
1470733339805DSC_0119.png,93,603,0,431
JPEG_20161130_133739_1000658748871.png,112,508,20,456
JPEG_20161125_172530_1000211999543.png,96,564,162,310
1476879768003Untitled1.png,135,472,12,455
1474126754882BRT467351.png,37,640,216,309
1475062282974DSC00305.png,250,402,26,447
JPEG_20160630_164220_1000232389063.png,74,530,116,397
JPEG_20161124_150042_1000121929092.png,92,535,118,381
JPEG_20161028_122700_1000433011451.png,93,503,64,441
1467803319787DSC_0136.png,236,442,159,284
JPEG_20160724_121248_1000287787177.png,7,613,90,403
1473418031340black-marisole-wrap-shift-dress2.png,0,633,84,394
1475058328901DSC02357.png,28,592,104,381
JPEG_20160527_130140_1000349674907.png,154,488,0,480
1472043149418birk_gizeh_birk_flor_black_2.png,121,540,201,425
JPEG_20161121_174030_1000126247551.png,0,640,130,357
1480066378780IMG_0125.png,95,504,220,364
1475576489042DSC_2018.png,44,596,113,347
JPEG_20161202_173227_1000234150877.png,197,470,0,480
JPEG_20161130_173346_1000769252289.png,0,598,16,381
JPEG_20160530_151559_1000420972026.png,95,555,0,480
1470822055389DSC_0147.png,135,604,33,471
JPEG_20160318_171905_-1953434755.png,17,588,168,377
147771815195920161028_161932.png,10,609,59,346
JPEG_20160711_132610_100013602874.png,185,504,79,375
JPEG_20160624_135458_100067456715.png,231,515,101,395
147754461111520161026_135009.png,169,506,144,394
JPEG_20161130_153009_1000868468523.png,97,559,146,376
1472556373308DSC_2059.png,76,507,0,431
JPEG_20160621_105006_100099622526.png,100,391,0,480
JPEG_20161208_170156_1000809768281.png,267,368,41,418
147772038305520161028_153533.png,10,640,64,480
1470822186860DSC_0149.png,47,633,1,447
JPEG_20160621_142935_1000742733783.png,75,538,135,303
JPEG_20160927_141436_1000872645976.png,50,576,85,375
147772109501820161028_154433.png,12,598,41,405
1480177114241Kraus22-11-1613982.png,51,608,118,299
1477037234472DSC_7795.png,44,603,30,453
1480961805032TotetecaModelShoot12227.png,13,624,170,357
147394317024611470827805237-Roadster-Grey--Navy-Henley-T-shirt-8821470827804918-1.png,0,637,67,420
1472021317030DSC_0300.png,149,446,88,392
JPEG_20160608_162933_1000442900722.png,16,628,116,321
JPEG_20160526_124143_1000532341767.png,89,517,94,411
1475065277117DSC00096.png,82,560,139,416
1473664919723DeeplearnS11709.png,70,562,142,352
JPEG_20160623_164300_1000784577325.png,141,528,156,356
JPEG_20161209_155423_1000224389101.png,260,347,82,372
JPEG_20161116_151545_1000338913636.png,164,493,0,455
1474278106531MS-8502391.png,0,578,55,415
1466761421544DSC_0057.png,48,589,193,257
1473836750588DSC_5886.png,48,591,113,399
JPEG_20160513_123745_1000247328360.png,187,491,132,382
1480754138236DSC_2769.png,30,625,28,462
1480966012700ShinFashionSarees20853.png,46,625,98,463
JPEG_20160530_165828_1000570523849.png,37,542,50,480
1467892275954DSC_0956.png,159,640,67,350
JPEG_20160704_132843_1000675558102.png,59,565,156,252
JPEG_20160820_124600_1000122532726.png,160,502,135,383
1475009607033DSC020871.png,114,481,67,383
1472029006527DSC_0346.png,215,523,103,400
1480939535619_R2A1894.png,163,426,112,428
147324104033159892_XXX_v2.png,144,496,0,480
1480578138966E-mazingshawls29-11-201619122.png,23,435,165,461
1473665277774DeeplearnS11336.png,48,589,65,360
147742624962920161025_141741.png,75,483,87,357
1473949909346DSC_7847.png,56,585,44,422
147437358203311473660110151-Roadster-Men-Grey-Printed-Round-Neck-T-Shirt-2401473660109978-5.png,12,640,6,480
1468658431475DSC_0076.png,32,568,65,290
1469600926491DSC_0259.png,119,403,206,290
147324115820760599_XXX_v1.png,202,433,0,480
JPEG_20161126_142216_100033199158.png,43,547,160,319
JPEG_20161028_130431_1000428771602.png,41,523,56,386
1473330234149SAB0023978001S105_det_2.png,0,636,153,411
1473946417131DSC_7720.png,35,611,32,461
147742562724720161025_160839.png,108,551,184,391
147919017551220dresses11-11-165084.png,4,600,117,298
14716280816112.png,3,640,23,459
147394508772911464850812936-Ira-Soleil-Red--White-Lehenga-Choli-1061464850812728-1.png,0,640,152,333
1468885170314DSC_0402.png,92,563,78,377
1480509858922IMG_0335.png,46,533,68,328
147742619475920161025_143914.png,62,449,162,365
1472284162454DSC_0885.png,10,631,6,471
1474637870175DSC06443.png,16,580,118,348
1476880934336DSC_5590.png,211,600,0,475
1473665213109DeeplearnS11449.png,116,640,1,427
1467739503905DSC_0262.png,96,466,100,354
1473662614162DeeplearnS11259.png,58,574,150,333
1481101995355DSC_4595.png,0,631,75,456
1471614014271DSC_0238.png,28,640,68,480
147771730877820161028_150806.png,120,524,51,388
JPEG_20160624_151455_1000810750924.png,160,502,100,443
1474271731133TOP892955.png,79,495,35,388
JPEG_20161115_163112_1000374448967.png,22,609,119,381
1480501783758IMG_20161129_193114.png,52,624,74,363
1472560176624DSC_2101st.png,21,605,49,452
1474631050646DSC06018.png,18,510,176,382
JPEG_20161202_170504_1000659082889.png,114,557,132,350
147438139901211469594643395-Roadster-Pack-of-2-Casual-Shirts-1221469594639685-4.png,0,640,65,412
JPEG_20160620_151326_1000594423197.png,85,583,67,337
1474107913293black-wait-and-see-mesh-midi-dress.png,6,636,147,353
JPEG_20161126_171807_1000598130610.png,57,598,183,361
147437170279111471342768659-Roadster-Black--Grey-Striped-T-shirt-1741471342768338-3.png,0,640,71,416
1467791661962DSC_0006.png,275,505,135,308
JPEG_20160608_163220_1000575950159.png,77,478,100,426
147742498924620161025_160446.png,100,514,101,319
JPEG_20161115_163302_1000883097623.png,107,472,104,324
1469436133078DSC_0037.png,137,511,108,360
JPEG_20160530_160504_100045894727.png,136,503,132,480
JPEG_20160608_150328_1000473777922.png,173,465,56,337
147443900820811469608259730-Roadster-Blue-Washed-Denim-Shorts-3001469608259576-3.png,2,640,120,352
1480570881467IMG_3877copy.png,48,604,105,410
JPEG_20161208_152514_1000570467511.png,272,402,20,424
JPEG_20161121_173950_1000138443351.png,89,572,12,417
1474723037431DSC07949.png,129,590,76,393
JPEG_20160627_170549_1000737832886.png,289,386,207,247
147438229402911472639768191-Roadster-Men-Blue-Solid-Regular-Fit-Flat-Front-Trousers-7851472639768013-5.png,9,640,0,480
1472455381819DSC_1218.png,58,542,101,425
1476771401394DSC_8885.png,121,492,132,403
JPEG_20161126_140115_100018571185.png,67,612,151,348
1470906161655DSC_0166.png,35,618,105,354
1475010470730DSC020721.png,55,573,50,406
JPEG_20161124_131046_1000732893484.png,197,420,32,412
147185877169420160818_122926.png,53,604,179,454
JPEG_20160621_160802_1000565983321.png,57,541,136,349
148053564678520161126_205148.png,174,398,18,459
JPEG_20161129_171732_1000472188147.png,44,612,123,364
14716280832594.png,279,365,40,434
JPEG_20161123_172227_1000806738750.png,240,569,184,302
JPEG_20160625_123355_1000936111690.png,98,532,118,397
1469439598761DSC_0145.png,15,640,84,469
1470129198137CAP12.png,48,570,40,466
147443978584911472707769841-Roadster-Men-Grey-Solid-Regular-Fit-Flat-Front-Trousers-211472707769675-2.png,0,640,111,381
147771770233120161028_160750.png,29,595,51,306
JPEG_20160701_165836_1000547994330.png,104,543,90,401
147771818268920161028_154729.png,62,601,161,365
147437228809611471686348291-RDSTR-Dark-Grey-Casual-Trousers-2851471686348289-1.png,0,640,79,393
1476770989771DSC_9005.png,115,507,97,281
1469427214456DSC_0035.png,145,516,119,370
JPEG_20160702_160833_1000122921549.png,170,494,159,318
1474095911473black-ladies-first-shift-dress4.png,0,640,139,372
JPEG_20161025_131709_100058099643.png,86,480,60,361
JPEG_20161207_165135_1000165440604.png,190,526,60,456
JPEG_20160711_162854_1000860348118.png,232,436,39,439
1477048817768DSC_8063.png,30,578,0,480
1474279740899TOP893041.png,21,624,79,363
1480968972987TotetecaModelShoot12333.png,19,614,111,337
JPEG_20160416_155922_1000583966291.png,204,588,31,434
JPEG_20161028_135048_1000163659473.png,116,454,140,464
1472057073323DSC_0316.png,32,614,15,453
1480186111416Kraus22-11-1614004.png,40,640,111,299
1472033020313DSC_0099.png,94,541,54,375
JPEG_20160318_162415_1770951624.png,98,497,79,406
1468390034722JPEG_20160630_164542_1000782847324.png,231,366,88,432
1480943140932_R2A1961.png,186,395,198,378
1473748580108IMG_1281.png,219,451,15,424
1473415862967black-gigi-cut-out-bodycon-dress.png,0,628,89,429
JPEG_20160625_105941_1000491413556.png,110,412,114,366
JPEG_20160820_143953_1000767455698.png,228,542,187,420
147443958126111468472475741-Roadster-Men-Sweaters-3301468472475488-5.png,0,640,1,480
1472629248908s-l160010.png,25,617,182,449
1472818809170DSC_2731.png,0,487,104,318
1474264605726coral-happily-ever-after-day-dress.png,0,640,82,381
1472628799138m_lone_peak_25_steel_04.png,18,591,95,391
1480966849850IMG_3141.png,231,462,215,420
1474264765904burgundy-oh-so-sweet-bodycon-dress.png,0,640,94,328
1468409780602DSC_0935.png,54,582,23,461
JPEG_20161126_174244_100087764447.png,33,623,109,415
JPEG_20161009_145358_1000654646358.png,0,640,111,432
JPEG_20161120_171808_1000226572106.png,175,640,3,480
147444535882611472729217008-Roadster-Women-Blue-Solid-Regular-Top-8291472729216982-2.png,0,640,72,358
147742487888220161025_164332.png,99,503,53,349
1458182686708DSC_0215.png,99,328,107,430
1472136660427DSC_0086.png,22,617,23,426
1472034472399DSC_0131.png,80,555,32,408
1473146379095DSC_4017.png,16,602,8,447
1473658686889DeeplearnS11472.png,68,574,154,336
JPEG_20160629_163029_1000360257148.png,106,584,181,302
1480606154134_R2A6062.png,224,412,71,411
1472036826296Air-Jordan-12-61.png,99,517,84,391
147324022037546707fam_XXX_v1.png,29,612,76,365
1467885911395DSC_0068.png,56,521,138,366
1467887692243DSC_0040.png,80,515,62,377
1473749814813IMG_1150.png,226,498,24,376
JPEG_20161124_135917_1000168759837.png,159,454,37,394
JPEG_20161129_123856_1000489632662.png,59,598,152,339
JPEG_20161016_125333_100096526335.png,67,534,97,464
JPEG_20161125_153702_1000360254865.png,197,405,25,438
JPEG_20160526_125058_1000187182142.png,195,508,3,480
JPEG_20161119_144937_1000820161676.png,121,619,144,379
JPEG_20161028_120326_1000995359990.png,64,549,83,373
14716280791427.png,278,360,47,418
JPEG_20161007_155014_1000648384224.png,25,639,10,479
JPEG_20160630_124531_100085481312.png,67,542,33,436
JPEG_20161129_123938_1000259943329.png,33,601,170,354
147742626014820161025_155218.png,108,495,160,339
JPEG_20160709_151848_1000144634722.png,93,528,97,354
1472628487088m_lone_peak_rio_red_02.png,29,599,118,409
147436974141711471848897956-Roadster-Men-Trousers-1211471848897714-2.png,8,640,96,370
JPEG_20160528_113217_1000990662146.png,211,418,72,338
JPEG_20160630_145006_1000478745372.png,162,473,65,392
147771716541520161028_153508.png,47,553,62,361
1473422317768DSC_4450.png,45,612,117,400
JPEG_20161201_155753_1000435201715.png,166,467,42,467
1472461365043DSC_1331.png,31,640,49,480
1471941303745DSC_0170.png,144,434,85,354
1479211190484DSC_1529.png,189,413,90,382
1473329374546SAB0023818001S738_det_1.png,27,640,67,317
1472303943198DSC_1608.png,61,591,41,454
1475151862007DSC00518.png,64,603,50,441
JPEG_20160624_153535_1000651561441.png,157,405,148,417
JPEG_20161124_174433_1000974550349.png,184,435,2,454
1470731223983DSC_0081.png,0,640,0,480
1480655085314offwhitepowdercoating-500x500.png,57,584,11,460
JPEG_20161028_123827_1000911647695.png,56,615,46,380
1474701644168DSC07015.png,66,623,25,421
147772001006820161028_155110.png,76,555,66,335
1474279034587PS-4402011.png,17,564,56,424
1480971562528IMG_3484.png,244,447,269,362
1476792539330DSC_6638.png,107,609,27,443
JPEG_20160527_144254_1000795852851.png,79,483,60,407
1474269325490grey-rivera-ribbed-maxi-dress2.png,5,636,170,320
1475557239696GI16PT-02-P1.png,27,603,33,413
1472628781164birk_gizeh_birk_flor_black_6.png,239,427,202,444
1468559765592DSC_0017.png,120,545,104,370
1472040801108w_peg_33_white_black_pink_011.png,55,579,85,436
1480931964789ShinFashionSarees20007.png,13,617,123,457
1473412794932DSC_4348.png,10,618,140,343
JPEG_20161123_171910_100050855618.png,216,519,180,286
JPEG_20160628_124345_1000444488491.png,220,421,100,356
JPEG_20161119_175803_1000992659118.png,153,630,4,480
1475008557503DSC022241.png,9,573,55,446
JPEG_20161118_130828_1000808540046.png,96,517,40,430
JPEG_20161126_175615_1000757530765.png,95,541,105,383
1477048300957DSC_8112.png,45,592,24,458
147919063816520dresses11-11-165024.png,0,606,45,452
1475063861767DSC00291.png,243,411,114,430
JPEG_20161124_190545_1000565376098.png,94,432,107,369
JPEG_20161207_151537_1000558249090.png,114,505,65,417
1473929231142DSC_6524.png,210,465,122,311
147438191625611470816980129-Roadster-Green--Navy-Checked-Casual-Shirt-6031470816979941-2.png,0,640,100,407
JPEG_20161208_170820_1000195962700.png,185,380,132,391
1466760269579DSC_0023.png,109,585,113,368
JPEG_20161121_190101_1000111424207.png,84,547,71,422
JPEG_20161201_130758_1000884821650.png,35,605,72,363
1480968363370IMG_3259.png,220,460,54,457
1472137003273DSC_0101.png,48,596,29,441
JPEG_20161118_131522_1000855107329.png,186,435,13,356
147742487046120161025_165359.png,82,468,141,354
JPEG_20160625_105705_1000170465507.png,98,399,117,374
JPEG_20160629_152235_1000796442319.png,85,614,172,376
1474001619265DSC_6743.png,107,634,48,348
1467892739807DSC_0010.png,37,586,40,449
147394359583811460714594769-Roadster-Blue-Slim-Fit-Jeans-3211460714594593-5.png,2,640,5,480
147444943329811473248953541-Roadster-Men-Navy-Blue-Colourblock-Mid-Top-Sneakers-9181473248953469-4.png,96,537,100,379
1469431117992DSC_0005.png,97,597,120,388
JPEG_20161025_132757_1000171565488.png,61,555,140,362
1469703962466DSC_0517.png,197,414,118,313
1476875618726DSC_5969.png,16,610,0,438
1467897305829DSC_0337.png,61,580,159,285
JPEG_20160623_153907_1000722360141.png,35,498,134,371
1480753879212DSC_2135.png,82,565,54,416
1476510537697DSC_2732.png,163,443,117,426
147771890287120161028_155047.png,56,525,148,357
JPEG_20161201_144513_1000751283501.png,46,552,84,430
147954626997007.png,84,539,134,298
1467893805535DSC_0070.png,40,640,135,407
JPEG_20160715_115605_1000259145068.png,168,586,129,361
1473662654305DeeplearnS11321.png,59,586,180,332
1473662523268DeeplearnS11538.png,52,593,124,353
JPEG_20160627_180800_1000559102332.png,255,361,205,276
1470203559788DSC_0202.png,72,446,182,454
147438249024511471869860202-Roadster-Men-Black-Solid-Sweater-8441471869859614-5.png,0,640,7,480
JPEG_20161129_124257_100032915802.png,48,571,75,394
147742430170720161025_160052.png,29,481,144,387
JPEG_20161028_103357_1000241283523.png,50,616,82,322
JPEG_20160706_134554_1000353896255.png,80,457,155,326
1468821387690JPEG_20160709_115924_1000103266298.png,83,458,184,413
1472551088078DSC_1985.png,8,640,125,320
JPEG_20161209_153449_100068821528.png,263,347,81,345
1467787225058DSC_0090.png,185,449,111,449
1480753595077DSC_2240.png,37,590,87,402
JPEG_20160627_144022_1000374330929.png,198,452,52,387
JPEG_20161121_160047_1000619865833.png,59,606,99,379
JPEG_20160907_150406_1000631121091.png,131,492,66,428
1481103173141DSC_4627sample.png,18,615,70,417
1475059894676DSC02408.png,0,640,0,348
